station,province,lat,lon,coord_source,year,n_elevators,total_capacity_bushels
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1921,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1923,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1924,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1925,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1926,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1928,1,25000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1929,1,20000
Alcester,MANITOBA,49.383,-99.8062,vantagepoints_dls,1930,1,20000
Alcock,ALBERTA,,,,1930,3,94000
Alcock..... (Glendon),ALBERTA,,,,1928,3,94000
Alcock..... (Glendon),ALBERTA,,,,1929,3,94000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1920,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1921,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1923,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1924,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1925,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1926,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1927,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1928,1,40000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1929,1,35000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1939,2,65000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1940,2,65000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1941,4,130000
Alcomdale,ALBERTA,53.89306,-113.83806,cgn_direct,1943,2,65000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1915,3,70000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1916,4,107000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1917,4,127000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1918,4,127000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1919,4,127000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1920,4,125000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1921,4,125000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1923,2,65000
Alderson,ALBERTA,50.28306,-111.34528,cgn_direct,1924,1,30000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1911,3,85000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1912,2,55000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1913,2,55000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1914,2,55000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1915,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1916,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1917,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1918,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1919,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1920,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1921,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1923,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1924,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1925,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1926,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1927,3,90000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1929,4,123500
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1930,4,123500
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1939,4,117500
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1940,4,149000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1941,8,234000
Aldersyde,ALBERTA,50.67611,-113.87889,cgn_direct,1943,4,117000
Aleomdale,ALBERTA,53.89306,-113.83806,agent_high,1930,1,35000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1911,5,159000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1912,4,135000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1913,5,170000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1914,4,140000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1915,4,135000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1916,3,100000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1917,4,130000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1918,4,130000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1919,3,100000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1920,3,100000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1923,3,100000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1924,1,0
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1925,2,70000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1926,2,70000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1927,3,110000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1928,2,80000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1929,1,0
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1930,2,80000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1939,2,80000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1940,2,80000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1941,3,80000
Alexander,MANITOBA,49.83,-100.29528,cgn_direct,1943,2,80000
Alexander.....*,MANITOBA,49.83,-100.29528,cgn_direct,1921,3,100000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1924,1,30000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1925,1,30000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1926,1,30000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1927,1,30000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1929,1,30000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1930,1,28000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1939,1,26000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1940,1,26000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1941,2,52000
Alhambra,ALBERTA,52.34306,-114.6725,cgn_direct,1943,1,26000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1913,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1914,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1916,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1917,2,50000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1918,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1919,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1920,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1921,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1923,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1924,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1925,2,55000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1926,2,60000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1927,3,90000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1928,3,85000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1929,3,90000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1930,3,90000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1939,3,84000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1940,3,75000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1941,6,150000
Alida,MANITOBA,49.38901,-101.87429,cgn_direct,1943,3,75000
"Alida,",MANITOBA,49.38901,-101.87429,cgn_direct,1915,2,50000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1911,1,15000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1912,1,10000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1914,1,10000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1915,1,10000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1916,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1917,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1918,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1919,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1920,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1921,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1923,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1924,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1925,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1926,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1927,1,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1929,2,25000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1930,1,35000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1939,2,54000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1940,2,54000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1941,4,108000
Alix,ALBERTA,52.4,-113.17972,cgn_direct,1943,1,20000
Alix..... (See page 125),ALBERTA,52.4,-113.17972,cgn_direct,1943,1,34000
Alix..... (also C.N.R.),ALBERTA,52.4,-113.17972,cgn_direct,1930,1,20000
Alix..... (also C.P.R.),ALBERTA,52.4,-113.17972,cgn_direct,1929,1,35000
Aliz,ALBERTA,,,,1913,1,10000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1911,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1912,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1913,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1914,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1915,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1916,3,90000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1917,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1918,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1919,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1920,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1921,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1923,4,120000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1924,5,160000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1925,5,160000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1926,5,160000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1927,5,160000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1928,5,150000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1929,6,194000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1930,6,192000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1939,6,178000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1940,6,176000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1941,12,354000
Allan,SASKATCHEWAN,51.89588,-106.06037,cgn_direct,1943,6,177000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1915,1,30000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1916,2,60000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1918,3,105000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1919,3,135000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1920,3,135000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1921,4,215000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1923,4,225000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1924,4,225000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1925,4,225000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1926,5,255000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1927,6,315000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1928,6,330000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1929,6,340000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1930,6,318000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1939,6,346000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1940,6,330000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1941,12,662000
Alliance,ALBERTA,52.43444,-111.78528,cgn_direct,1943,6,351000
Alliance Branch Mile- age 10,ALBERTA,,,,1927,1,25000
Alliance Sub. (Siding 4-4),ALBERTA,,,,1926,1,15000
Alliance Sub. (Siding 4-4),ALBERTA,,,,1927,1,15000
Allingham,ALBERTA,51.70278,-113.59528,cgn_direct,1930,2,64000
Allingham,ALBERTA,51.70278,-113.59528,cgn_direct,1939,2,59000
Allingham,ALBERTA,51.70278,-113.59528,cgn_direct,1940,2,59000
Allingham,ALBERTA,51.70278,-113.59528,cgn_direct,1941,4,120000
Allingham,ALBERTA,51.70278,-113.59528,cgn_direct,1943,2,60000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1914,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1915,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1916,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1918,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1919,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1920,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1921,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1923,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1924,1,30000
Alness,ALBERTA,51.65417,-111.73139,cgn_direct,1925,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1923,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1924,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1925,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1926,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1928,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1929,1,30000
Alonsa,MANITOBA,50.79889,-98.97444,cgn_direct,1930,1,30000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1912,2,58000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1913,2,58000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1915,3,88000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1916,3,98000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1918,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1919,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1920,6,208000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1921,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1923,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1924,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1925,5,178000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1926,3,108000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1927,3,108000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1928,3,115000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1929,3,110000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1930,3,120000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1939,3,96000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1940,3,96000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1941,6,194000
Alsask,SASKATCHEWAN,51.37972,-109.99701,cgn_direct,1943,3,97000
Alstock,SASKATCHEWAN,51.31087,-103.98005,agent_medium,1917,6,205000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1911,2,65000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1912,2,53000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1913,2,55000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1914,3,85000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1915,3,85000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1916,1,0
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1917,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1918,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1919,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1920,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1921,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1923,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1924,2,51000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1925,3,83000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1926,3,97000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1928,3,97000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1929,3,97000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1930,3,97000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1939,3,80000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1940,3,80000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1941,6,166000
Altamont,MANITOBA,49.39861,-98.49722,cgn_direct,1943,3,83000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1920,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1921,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1923,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1924,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1925,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1926,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1927,2,60000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1929,3,95000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1930,3,110000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1939,2,70000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1940,2,69000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1941,4,138000
Altario,ALBERTA,51.91861,-110.16222,cgn_direct,1943,2,69000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1928,1,35000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1929,2,65000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1930,2,61000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1939,2,61000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1940,2,61000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1941,2,65000
Alticane,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1943,2,65000
Alticané,SASKATCHEWAN,52.90006,-107.48395,cgn_direct,1941,2,65000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1911,4,136000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1912,5,149000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1913,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1914,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1915,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1916,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1917,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1918,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1919,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1920,4,131000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1921,3,111000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1923,3,111000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1924,1,0
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1925,3,111000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1926,3,111000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1927,3,111000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1928,3,113000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1929,1,0
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1930,3,104000
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1939,3,111500
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1940,3,116500
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1941,4,116500
Altona,MANITOBA,49.10472,-97.55889,cgn_direct,1943,3,116500
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1929,1,40000
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1930,2,71000
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1939,4,176800
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1940,4,176800
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1941,8,353600
Alvena,SASKATCHEWAN,52.51841,-106.01926,cgn_direct,1943,4,176800
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1917,2,24500
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1918,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1919,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1920,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1921,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1923,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1924,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1925,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1926,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1928,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1929,1,20000
Amaranth,MANITOBA,50.59556,-98.73833,cgn_direct,1930,1,20000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1912,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1913,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1914,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1915,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1916,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1917,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1919,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1920,1,30000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1921,2,60000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1923,3,90000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1924,3,90000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1925,3,90000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1926,3,95000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1927,3,95000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1928,3,95000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1929,3,95000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1930,3,91000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1939,2,63000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1940,2,68000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1941,4,136000
Amazon,SASKATCHEWAN,51.55004,-105.45059,cgn_direct,1943,2,68000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1914,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1915,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1916,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1917,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1919,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1920,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1921,1,30000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1923,2,60000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1924,2,60000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1925,2,60000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1926,2,60000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1927,2,55000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1928,2,55000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1929,2,60000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1930,2,58000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1939,2,56000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1940,2,51000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1941,4,102000
Ambassador,SASKATCHEWAN,51.5667,-105.01724,cgn_direct,1943,2,51000
Amberley,SASKATCHEWAN,,,,1924,1,30000
Amiens,SASKATCHEWAN,53.31672,-107.2506,cgn_direct,1939,1,30000
Amiens,SASKATCHEWAN,53.31672,-107.2506,cgn_direct,1940,1,30000
Amiens,SASKATCHEWAN,53.31672,-107.2506,cgn_direct,1941,2,60000
Amiens,SASKATCHEWAN,53.31672,-107.2506,cgn_direct,1943,1,30000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1911,1,5000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1912,2,17000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1913,2,17000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1914,3,52000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1915,2,60000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1916,2,65000
Amisk,ALBERTA,52.56556,-111.05722,cgn_direct,1917,2,65000
